date,new_cases,total_cases,new_deaths,total_deaths,people_vaccinated,people_fully_vaccinated,new_vaccinations,population,case_fatality_rate,cases_per_100k,vaccination_rate
2021-07-28,0.0,33795.0,0.0,940.0,8137548.0,3656540.0,223220.0,26177410,2.78,0.0,31.09
2021-07-29,0.0,33795.0,0.0,940.0,8237020.0,3762007.0,204939.0,26177410,2.78,0.0,31.47
2021-07-30,0.0,33795.0,0.0,940.0,8344012.0,3865785.0,210770.0,26177410,2.78,0.0,31.87
2021-07-31,0.0,33795.0,0.0,940.0,8407015.0,3927056.0,124274.0,26177410,2.78,0.0,32.12
2021-08-01,1667.0,35462.0,7.0,947.0,8445404.0,3964723.0,76056.0,26177410,2.67,6.37,32.26
2021-08-02,0.0,35462.0,0.0,947.0,8537516.0,4061924.0,189313.0,26177410,2.67,0.0,32.61
2021-08-03,0.0,35462.0,0.0,947.0,8644506.0,4174026.0,219092.0,26177410,2.67,0.0,33.02
2021-08-04,0.0,35462.0,0.0,947.0,8751409.0,4289820.0,222697.0,26177410,2.67,0.0,33.43
2021-08-05,0.0,35462.0,0.0,947.0,8872330.0,4408805.0,239906.0,26177410,2.67,0.0,33.89
2021-08-06,0.0,35462.0,0.0,947.0,8990538.0,4526588.0,235991.0,26177410,2.67,0.0,34.34
2021-08-07,0.0,35462.0,0.0,947.0,9061739.0,4611321.0,155934.0,26177410,2.67,0.0,34.62
2021-08-08,2313.0,37775.0,16.0,963.0,9108510.0,4651958.0,87408.0,26177410,2.55,8.84,34.8
2021-08-09,0.0,37775.0,0.0,963.0,9217113.0,4761140.0,217785.0,26177410,2.55,0.0,35.21
2021-08-10,0.0,37775.0,0.0,963.0,9352280.0,4892237.0,266264.0,26177410,2.55,0.0,35.73
2021-08-11,0.0,37775.0,0.0,963.0,9484184.0,5023297.0,262964.0,26177410,2.55,0.0,36.23
2021-08-12,0.0,37775.0,0.0,963.0,9618874.0,5158400.0,269793.0,26177410,2.55,0.0,36.74
2021-08-13,0.0,37775.0,0.0,963.0,9760508.0,5295788.0,279022.0,26177410,2.55,0.0,37.29
2021-08-14,0.0,37775.0,0.0,963.0,9847969.0,5372888.0,164561.0,26177410,2.55,0.0,37.62
2021-08-15,3613.0,41388.0,27.0,990.0,9905472.0,5409686.0,94301.0,26177410,2.39,13.8,37.84
2021-08-16,0.0,41388.0,0.0,990.0,10051748.0,5542237.0,278827.0,26177410,2.39,0.0,38.4
2021-08-17,0.0,41388.0,0.0,990.0,10195842.0,5671442.0,273299.0,26177410,2.39,0.0,38.95
2021-08-18,0.0,41388.0,0.0,990.0,10359796.0,5815832.0,308344.0,26177410,2.39,0.0,39.58
2021-08-19,0.0,41388.0,0.0,990.0,10519590.0,5958723.0,302685.0,26177410,2.39,0.0,40.19
2021-08-20,0.0,41388.0,0.0,990.0,10684738.0,6103421.0,309846.0,26177410,2.39,0.0,40.82
2021-08-21,0.0,41388.0,0.0,990.0,10793183.0,6190566.0,195590.0,26177410,2.39,0.0,41.23
2021-08-22,6133.0,47521.0,22.0,1012.0,10882390.0,6240640.0,139281.0,26177410,2.13,23.43,41.57
2021-08-23,0.0,47521.0,0.0,1012.0,11043784.0,6368421.0,289175.0,26177410,2.13,0.0,42.19
2021-08-24,0.0,47521.0,0.0,1012.0,11210096.0,6508204.0,306095.0,26177410,2.13,0.0,42.82
2021-08-25,0.0,47521.0,0.0,1012.0,11391093.0,6661200.0,333993.0,26177410,2.13,0.0,43.51
2021-08-26,0.0,47521.0,0.0,1012.0,11550262.0,6808469.0,306438.0,26177410,2.13,0.0,44.12
2021-08-27,0.0,47521.0,0.0,1012.0,11724184.0,6950122.0,315575.0,26177410,2.13,0.0,44.79
2021-08-28,0.0,47521.0,0.0,1012.0,11850205.0,7044253.0,220152.0,26177410,2.13,0.0,45.27
2021-08-29,8140.0,55661.0,20.0,1032.0,11956986.0,7095576.0,158104.0,26177410,1.85,31.1,45.68
2021-08-30,0.0,55661.0,0.0,1032.0,12106618.0,7222529.0,276585.0,26177410,1.85,0.0,46.25
2021-08-31,0.0,55661.0,0.0,1032.0,12293802.0,7369320.0,333975.0,26177410,1.85,0.0,46.96
2021-09-01,0.0,55661.0,0.0,1032.0,12480413.0,7512554.0,329845.0,26177410,1.85,0.0,47.68
2021-09-02,0.0,55661.0,0.0,1032.0,12640002.0,7653638.0,300673.0,26177410,1.85,0.0,48.29
2021-09-03,0.0,55661.0,0.0,1032.0,12811797.0,7793356.0,311513.0,26177410,1.85,0.0,48.94
2021-09-04,0.0,55661.0,0.0,1032.0,12938761.0,7879487.0,213095.0,26177410,1.85,0.0,49.43
2021-09-05,11094.0,66755.0,52.0,1084.0,13023788.0,7924726.0,130266.0,26177410,1.62,42.38,49.75
2021-09-06,0.0,66755.0,0.0,1084.0,13160225.0,8046566.0,258277.0,26177410,1.62,0.0,50.27
2021-09-07,0.0,66755.0,0.0,1084.0,13313703.0,8186949.0,293861.0,26177410,1.62,0.0,50.86
2021-09-08,0.0,66755.0,0.0,1084.0,13480795.0,8330598.0,310741.0,26177410,1.62,0.0,51.5
2021-09-09,0.0,66755.0,0.0,1084.0,13646933.0,8482722.0,318262.0,26177410,1.62,0.0,52.13
2021-09-10,0.0,66755.0,0.0,1084.0,13800869.0,8631565.0,302779.0,26177410,1.62,0.0,52.72
2021-09-11,0.0,66755.0,0.0,1084.0,13907333.0,8720390.0,195289.0,26177410,1.62,0.0,53.13
2021-09-12,12596.0,79351.0,56.0,1140.0,13986743.0,8773858.0,132878.0,26177410,1.44,48.12,53.43
2021-09-13,0.0,79351.0,0.0,1140.0,14179661.0,8921250.0,340310.0,26177410,1.44,0.0,54.17
2021-09-14,0.0,79351.0,0.0,1140.0,14336221.0,9066250.0,301560.0,26177410,1.44,0.0,54.77
2021-09-15,0.0,79351.0,0.0,1140.0,14491771.0,9215782.0,305082.0,26177410,1.44,0.0,55.36
2021-09-16,0.0,79351.0,0.0,1140.0,14648688.0,9360385.0,301520.0,26177410,1.44,0.0,55.96
2021-09-17,0.0,79351.0,0.0,1140.0,14816773.0,9529749.0,337449.0,26177410,1.44,0.0,56.6
2021-09-18,0.0,79351.0,0.0,1140.0,14939866.0,9633085.0,226429.0,26177410,1.44,0.0,57.07
2021-09-19,12301.0,91652.0,77.0,1217.0,15044653.0,9700572.0,172274.0,26177410,1.33,46.99,57.47
2021-09-20,0.0,91652.0,0.0,1217.0,15211965.0,9853616.0,320356.0,26177410,1.33,0.0,58.11
2021-09-21,0.0,91652.0,0.0,1217.0,15377929.0,10018707.0,331055.0,26177410,1.33,0.0,58.75
2021-09-22,0.0,91652.0,0.0,1217.0,15549405.0,10183666.0,336435.0,26177410,1.33,0.0,59.4
2021-09-23,0.0,91652.0,0.0,1217.0,15724785.0,10355227.0,346941.0,26177410,1.33,0.0,60.07
2021-09-24,0.0,91652.0,0.0,1217.0,15867929.0,10522536.0,310453.0,26177410,1.33,0.0,60.62
2021-09-25,0.0,91652.0,0.0,1217.0,15974334.0,10634837.0,218706.0,26177410,1.33,0.0,61.02
2021-09-26,12498.0,104150.0,95.0,1312.0,16050194.0,10703942.0,144965.0,26177410,1.26,47.74,61.31
2021-09-27,0.0,104150.0,0.0,1312.0,16194869.0,10861999.0,302732.0,26177410,1.26,0.0,61.87
2021-09-28,0.0,104150.0,0.0,1312.0,16348214.0,11039616.0,330962.0,26177410,1.26,0.0,62.45
2021-09-29,0.0,104150.0,0.0,1312.0,16493044.0,11202638.0,307852.0,26177410,1.26,0.0,63.0
2021-09-30,0.0,104150.0,0.0,1312.0,16649549.0,11386339.0,340206.0,26177410,1.26,0.0,63.6
2021-10-01,0.0,104150.0,0.0,1312.0,16790440.0,11571446.0,325998.0,26177410,1.26,0.0,64.14
2021-10-02,0.0,104150.0,0.0,1312.0,16882622.0,11689936.0,210672.0,26177410,1.26,0.0,64.49
2021-10-03,15401.0,119551.0,110.0,1422.0,16943837.0,11766864.0,138143.0,26177410,1.19,58.83,64.73
2021-10-04,0.0,119551.0,0.0,1422.0,17027036.0,11868894.0,185229.0,26177410,1.19,0.0,65.04
2021-10-05,0.0,119551.0,0.0,1422.0,17160890.0,12084896.0,349856.0,26177410,1.19,0.0,65.56
2021-10-06,0.0,119551.0,0.0,1422.0,17287976.0,12293262.0,335452.0,26177410,1.19,0.0,66.04
2021-10-07,0.0,119551.0,0.0,1422.0,17408468.0,12503241.0,330622.0,26177410,1.19,0.0,66.5
2021-10-08,0.0,119551.0,0.0,1422.0,17521126.0,12720856.0,330414.0,26177410,1.19,0.0,66.93
2021-10-09,0.0,119551.0,0.0,1422.0,17593798.0,12883681.0,235638.0,26177410,1.19,0.0,67.21
2021-10-10,15281.0,134832.0,119.0,1541.0,17644750.0,12998286.0,165605.0,26177410,1.14,58.37,67.4
2021-10-11,0.0,134832.0,0.0,1541.0,17742605.0,13212457.0,312260.0,26177410,1.14,0.0,67.78
2021-10-12,0.0,134832.0,0.0,1541.0,17844016.0,13446945.0,336239.0,26177410,1.14,0.0,68.17
2021-10-13,0.0,134832.0,0.0,1541.0,17936776.0,13672371.0,318459.0,26177410,1.14,0.0,68.52
2021-10-14,0.0,134832.0,0.0,1541.0,18030376.0,13891163.0,312722.0,26177410,1.14,0.0,68.88
2021-10-15,0.0,134832.0,0.0,1541.0,18118501.0,14101561.0,298975.0,26177410,1.14,0.0,69.21
2021-10-16,0.0,134832.0,0.0,1541.0,18170223.0,14245406.0,195901.0,26177410,1.14,0.0,69.41
2021-10-17,15347.0,150179.0,105.0,1646.0,18214049.0,14360419.0,159057.0,26177410,1.1,58.63,69.58
2021-10-18,0.0,150179.0,0.0,1646.0,18292826.0,14558572.0,277427.0,26177410,1.1,0.0,69.88
2021-10-19,0.0,150179.0,0.0,1646.0,18373112.0,14753069.0,275350.0,26177410,1.1,0.0,70.19
2021-10-20,0.0,150179.0,0.0,1646.0,18452962.0,14946699.0,274371.0,26177410,1.1,0.0,70.49
2021-10-21,0.0,150179.0,0.0,1646.0,18531078.0,15144905.0,277103.0,26177410,1.1,0.0,70.79
2021-10-22,0.0,150179.0,0.0,1646.0,18603298.0,15342065.0,270165.0,26177410,1.1,0.0,71.07
2021-10-23,0.0,150179.0,0.0,1646.0,18652593.0,15484232.0,191856.0,26177410,1.1,0.0,71.25
2021-10-24,13759.0,163938.0,108.0,1754.0,18692857.0,15569263.0,125546.0,26177410,1.07,52.56,71.41
2021-10-25,0.0,163938.0,0.0,1754.0,18760049.0,15733744.0,232426.0,26177410,1.07,0.0,71.67
2021-10-26,0.0,163938.0,0.0,1754.0,18823795.0,15893583.0,224311.0,26177410,1.07,0.0,71.91
2021-10-27,0.0,163938.0,0.0,1754.0,18883733.0,16050115.0,217681.0,26177410,1.07,0.0,72.14
2021-10-28,0.0,163938.0,0.0,1754.0,18944029.0,16212257.0,223461.0,26177410,1.07,0.0,72.37
2021-10-29,0.0,163938.0,0.0,1754.0,18996212.0,16363567.0,206993.0,26177410,1.07,0.0,72.57
2021-10-30,0.0,163938.0,0.0,1754.0,19029312.0,16469355.0,142042.0,26177410,1.07,0.0,72.69
2021-10-31,10046.0,173984.0,112.0,1866.0,19052562.0,16529442.0,87229.0,26177410,1.07,38.38,72.78
2021-11-01,0.0,173984.0,0.0,1866.0,19100734.0,16678894.0,222150.0,26177410,1.07,0.0,72.97
2021-11-02,0.0,173984.0,0.0,1866.0,19138869.0,16777488.0,164592.0,26177410,1.07,0.0,73.11
2021-11-03,0.0,173984.0,0.0,1866.0,19177383.0,16907279.0,194829.0,26177410,1.07,0.0,73.26
2021-11-04,0.0,173984.0,0.0,1866.0,19218733.0,17033089.0,194415.0,26177410,1.07,0.0,73.42
2021-11-05,0.0,173984.0,0.0,1866.0,19261941.0,17164167.0,197031.0,26177410,1.07,0.0,73.58
2021-11-06,0.0,173984.0,0.0,1866.0,19286079.0,17237996.0,120967.0,26177410,1.07,0.0,73.67
2021-11-07,9666.0,183650.0,97.0,1963.0,19303290.0,17283428.0,66426.0,26177410,1.07,36.92,73.74
2021-11-08,0.0,183650.0,0.0,1963.0,19338366.0,17389176.0,155259.0,26177410,1.07,0.0,73.87
2021-11-09,0.0,183650.0,0.0,1963.0,19373942.0,17487181.0,149289.0,26177410,1.07,0.0,74.01
2021-11-10,0.0,183650.0,0.0,1963.0,19417387.0,17582957.0,153985.0,26177410,1.07,0.0,74.18
2021-11-11,0.0,183650.0,0.0,1963.0,19466357.0,17680831.0,161921.0,26177410,1.07,0.0,74.36
2021-11-12,0.0,183650.0,0.0,1963.0,19514381.0,17778385.0,160104.0,26177410,1.07,0.0,74.55
2021-11-13,0.0,183650.0,0.0,1963.0,19541933.0,17835028.0,90364.0,26177410,1.07,0.0,74.65
2021-11-14,8701.0,192351.0,66.0,2029.0,19563025.0,17872077.0,61317.0,26177410,1.05,33.24,74.73
2021-11-15,0.0,192351.0,0.0,2029.0,19605792.0,17958614.0,140126.0,26177410,1.05,0.0,74.9
2021-11-16,0.0,192351.0,0.0,2029.0,19646353.0,18041042.0,136366.0,26177410,1.05,0.0,75.05
2021-11-17,0.0,192351.0,0.0,2029.0,19684790.0,18116999.0,128398.0,26177410,1.05,0.0,75.2
2021-11-18,0.0,192351.0,0.0,2029.0,19723676.0,18192428.0,127813.0,26177410,1.05,0.0,75.35
2021-11-19,0.0,192351.0,0.0,2029.0,19758303.0,18266176.0,120321.0,26177410,1.05,0.0,75.48
2021-11-20,0.0,192351.0,0.0,2029.0,19779653.0,18309411.0,72034.0,26177410,1.05,0.0,75.56
2021-11-21,9330.0,201681.0,81.0,2110.0,19787505.0,18323181.0,23351.0,26177410,1.05,35.64,75.59
2021-11-22,0.0,201681.0,0.0,2110.0,19829190.0,18410862.0,142490.0,26177410,1.05,0.0,75.75
2021-11-23,0.0,201681.0,0.0,2110.0,19861082.0,18472524.0,108657.0,26177410,1.05,0.0,75.87
2021-11-24,0.0,201681.0,0.0,2110.0,19892336.0,18533097.0,105772.0,26177410,1.05,0.0,75.99
2021-11-25,0.0,201681.0,0.0,2110.0,19922295.0,18594054.0,105906.0,26177410,1.05,0.0,76.1
2021-11-26,0.0,201681.0,0.0,2110.0,19950573.0,18655024.0,104321.0,26177410,1.05,0.0,76.21
2021-11-27,0.0,201681.0,0.0,2110.0,19965449.0,18685541.0,51559.0,26177410,1.05,0.0,76.27
2021-11-28,9744.0,211425.0,56.0,2166.0,19975729.0,18704697.0,32734.0,26177410,1.02,37.22,76.31
2021-11-29,0.0,211425.0,0.0,2166.0,20001144.0,18759075.0,95215.0,26177410,1.02,0.0,76.41
2021-11-30,0.0,211425.0,0.0,2166.0,20025197.0,18808812.0,92151.0,26177410,1.02,0.0,76.5
2021-12-01,0.0,211425.0,0.0,2166.0,20047381.0,18858248.0,92675.0,26177410,1.02,0.0,76.58
2021-12-02,0.0,211425.0,0.0,2166.0,20068712.0,18910601.0,98936.0,26177410,1.02,0.0,76.66
2021-12-03,0.0,211425.0,0.0,2166.0,20088965.0,18962130.0,98274.0,26177410,1.02,0.0,76.74
2021-12-04,0.0,211425.0,0.0,2166.0,20099492.0,18990458.0,48957.0,26177410,1.02,0.0,76.78
2021-12-05,10526.0,221951.0,52.0,2218.0,20106757.0,19008755.0,30608.0,26177410,1.0,40.21,76.81
2021-12-06,0.0,221951.0,0.0,2218.0,20124711.0,19055462.0,86815.0,26177410,1.0,0.0,76.88
2021-12-07,0.0,221951.0,0.0,2218.0,20142711.0,19101361.0,88333.0,26177410,1.0,0.0,76.95
2021-12-08,0.0,221951.0,0.0,2218.0,20161524.0,19149409.0,95133.0,26177410,1.0,0.0,77.02
2021-12-09,0.0,221951.0,0.0,2218.0,20180465.0,19196983.0,96554.0,26177410,1.0,0.0,77.09
2021-12-10,0.0,221951.0,0.0,2218.0,20196129.0,19238301.0,86258.0,26177410,1.0,0.0,77.15
2021-12-11,0.0,221951.0,0.0,2218.0,20205275.0,19262415.0,49260.0,26177410,1.0,0.0,77.19
2021-12-12,13403.0,235354.0,36.0,2254.0,20208813.0,19271471.0,22884.0,26177410,0.96,51.2,77.2
2021-12-13,0.0,235354.0,0.0,2254.0,20230376.0,19329106.0,153523.0,26177410,0.96,0.0,77.28
2021-12-14,0.0,235354.0,0.0,2254.0,20249293.0,19375276.0,161527.0,26177410,0.96,0.0,77.35
2021-12-15,0.0,235354.0,0.0,2254.0,20268871.0,19421269.0,183047.0,26177410,0.96,0.0,77.43
2021-12-16,0.0,235354.0,0.0,2254.0,20289049.0,19468074.0,198405.0,26177410,0.96,0.0,77.51
2021-12-17,0.0,235354.0,0.0,2254.0,20309711.0,19515162.0,208631.0,26177410,0.96,0.0,77.58
2021-12-18,0.0,235354.0,0.0,2254.0,20320601.0,19538547.0,105158.0,26177410,0.96,0.0,77.63
2021-12-19,31489.0,266843.0,54.0,2308.0,20328607.0,19553057.0,63456.0,26177410,0.86,120.29,77.66
2021-12-20,0.0,266843.0,0.0,2308.0,20346169.0,19587839.0,194274.0,26177410,0.86,0.0,77.72
2021-12-21,0.0,266843.0,0.0,2308.0,20363806.0,19620308.0,206796.0,26177410,0.86,0.0,77.79
2021-12-22,0.0,266843.0,0.0,2308.0,20380970.0,19651146.0,215290.0,26177410,0.86,0.0,77.86
2021-12-23,0.0,266843.0,0.0,2308.0,20397079.0,19678606.0,192352.0,26177410,0.86,0.0,77.92
2021-12-24,0.0,266843.0,0.0,2308.0,20397079.0,19678606.0,192352.0,26177410,0.86,0.0,77.92
2021-12-25,0.0,266843.0,0.0,2308.0,20397079.0,19678606.0,192352.0,26177410,0.86,0.0,77.92
2021-12-26,99764.0,366607.0,69.0,2377.0,20410720.0,19699622.0,192352.0,26177410,0.65,381.11,77.97
2021-12-27,0.0,366607.0,0.0,2377.0,20413876.0,19704056.0,31042.0,26177410,0.65,0.0,77.98
2021-12-28,0.0,366607.0,0.0,2377.0,20417817.0,19709450.0,37087.0,26177410,0.65,0.0,78.0
2021-12-29,0.0,366607.0,0.0,2377.0,20430343.0,19733014.0,148570.0,26177410,0.65,0.0,78.05
2021-12-30,0.0,366607.0,0.0,2377.0,20444346.0,19755837.0,159880.0,26177410,0.65,0.0,78.1
2021-12-31,0.0,366607.0,0.0,2377.0,20444346.0,19755837.0,159880.0,26177410,0.65,0.0,78.1
2022-01-01,0.0,366607.0,0.0,2377.0,20444346.0,19755837.0,159880.0,26177410,0.65,0.0,78.1
2022-01-02,289614.0,656221.0,103.0,2480.0,20460234.0,19778026.0,159880.0,26177410,0.38,1106.35,78.16
2022-01-03,0.0,656221.0,0.0,2480.0,20463839.0,19782523.0,44421.0,26177410,0.38,0.0,78.17
2022-01-04,0.0,656221.0,0.0,2480.0,20475452.0,19806589.0,211902.0,26177410,0.38,0.0,78.22
2022-01-05,0.0,656221.0,0.0,2480.0,20488662.0,19832376.0,261562.0,26177410,0.38,0.0,78.27
2022-01-06,0.0,656221.0,0.0,2480.0,20503096.0,19857649.0,272293.0,26177410,0.38,0.0,78.32
2022-01-07,0.0,656221.0,0.0,2480.0,20516623.0,19882365.0,265220.0,26177410,0.38,0.0,78.38
2022-01-08,0.0,656221.0,0.0,2480.0,20524868.0,19896355.0,163443.0,26177410,0.38,0.0,78.41
2022-01-09,588813.0,1245034.0,219.0,2699.0,20529932.0,19904821.0,99497.0,26177410,0.22,2249.32,78.43
2022-01-10,0.0,1245034.0,0.0,2699.0,20578901.0,19928352.0,287855.0,26177410,0.22,0.0,78.61
2022-01-11,0.0,1245034.0,0.0,2699.0,20644440.0,19946441.0,326257.0,26177410,0.22,0.0,78.86
2022-01-12,0.0,1245034.0,0.0,2699.0,20714403.0,19967401.0,345035.0,26177410,0.22,0.0,79.13
2022-01-13,0.0,1245034.0,0.0,2699.0,20784959.0,19987928.0,345598.0,26177410,0.22,0.0,79.4
2022-01-14,0.0,1245034.0,0.0,2699.0,20857930.0,20006998.0,337813.0,26177410,0.22,0.0,79.68
2022-01-15,0.0,1245034.0,0.0,2699.0,20905692.0,20015852.0,190471.0,26177410,0.22,0.0,79.86
2022-01-16,462325.0,1707359.0,440.0,3139.0,20938457.0,20020735.0,114829.0,26177410,0.18,1766.12,79.99
2022-01-17,0.0,1707359.0,0.0,3139.0,21009044.0,20036097.0,327447.0,26177410,0.18,0.0,80.26
2022-01-18,0.0,1707359.0,0.0,3139.0,21078643.0,20050685.0,320525.0,26177410,0.18,0.0,80.52
2022-01-19,0.0,1707359.0,0.0,3139.0,21148938.0,20066316.0,331186.0,26177410,0.18,0.0,80.79
2022-01-20,0.0,1707359.0,0.0,3139.0,21218556.0,20083160.0,351226.0,26177410,0.18,0.0,81.06
2022-01-21,0.0,1707359.0,0.0,3139.0,21284622.0,20098787.0,334030.0,26177410,0.18,0.0,81.31
2022-01-22,0.0,1707359.0,0.0,3139.0,21324245.0,20106005.0,190758.0,26177410,0.18,0.0,81.46
2022-01-23,347960.0,2055319.0,660.0,3799.0,21352957.0,20110855.0,120557.0,26177410,0.18,1329.24,81.57
2022-01-24,0.0,2055319.0,0.0,3799.0,21414046.0,20123268.0,320356.0,26177410,0.18,0.0,81.8
2022-01-25,0.0,2055319.0,0.0,3799.0,21472820.0,20137891.0,321385.0,26177410,0.18,0.0,82.03
2022-01-26,0.0,2055319.0,0.0,3799.0,21490441.0,20142694.0,82175.0,26177410,0.18,0.0,82.1
2022-01-27,0.0,2055319.0,0.0,3799.0,21543461.0,20160170.0,303363.0,26177410,0.18,0.0,82.3
2022-01-28,0.0,2055319.0,0.0,3799.0,21596983.0,20178059.0,306420.0,26177410,0.18,0.0,82.5
2022-01-29,0.0,2055319.0,0.0,3799.0,21629171.0,20188421.0,172742.0,26177410,0.18,0.0,82.63
2022-01-30,267817.0,2323136.0,670.0,4469.0,21647934.0,20194741.0,90603.0,26177410,0.19,1023.08,82.7
2022-01-31,0.0,2323136.0,0.0,4469.0,21683520.0,20211402.0,259051.0,26177410,0.19,0.0,82.83
2022-02-01,0.0,2323136.0,0.0,4469.0,21712260.0,20228401.0,266050.0,26177410,0.19,0.0,82.94
2022-02-02,0.0,2323136.0,0.0,4469.0,21738444.0,20243421.0,268201.0,26177410,0.19,0.0,83.04
2022-02-03,0.0,2323136.0,0.0,4469.0,21763718.0,20258283.0,252746.0,26177410,0.19,0.0,83.14
2022-02-04,0.0,2323136.0,0.0,4469.0,21787774.0,20273781.0,246785.0,26177410,0.19,0.0,83.23
2022-02-05,0.0,2323136.0,0.0,4469.0,21803823.0,20282518.0,127789.0,26177410,0.19,0.0,83.29
2022-02-06,201112.0,2524248.0,581.0,5050.0,21813079.0,20287496.0,70375.0,26177410,0.2,768.27,83.33
2022-02-07,0.0,2524248.0,0.0,5050.0,21831166.0,20300210.0,215669.0,26177410,0.2,0.0,83.4
2022-02-08,0.0,2524248.0,0.0,5050.0,21849002.0,20313139.0,219558.0,26177410,0.2,0.0,83.47
2022-02-09,0.0,2524248.0,0.0,5050.0,21865954.0,20326872.0,213814.0,26177410,0.2,0.0,83.53
2022-02-10,0.0,2524248.0,0.0,5050.0,21880794.0,20339977.0,201007.0,26177410,0.2,0.0,83.59
2022-02-11,0.0,2524248.0,0.0,5050.0,21895835.0,20353147.0,202409.0,26177410,0.2,0.0,83.64
2022-02-12,0.0,2524248.0,0.0,5050.0,21906946.0,20360127.0,108299.0,26177410,0.2,0.0,83.69
2022-02-13,171754.0,2696002.0,436.0,5486.0,21911397.0,20363428.0,49378.0,26177410,0.2,656.12,83.7
2022-02-14,0.0,2696002.0,0.0,5486.0,21922677.0,20374213.0,166577.0,26177410,0.2,0.0,83.75
2022-02-15,0.0,2696002.0,0.0,5486.0,21933086.0,20384601.0,160237.0,26177410,0.2,0.0,83.79
2022-02-16,0.0,2696002.0,0.0,5486.0,21943571.0,20393712.0,156072.0,26177410,0.2,0.0,83.83
2022-02-17,0.0,2696002.0,0.0,5486.0,21954313.0,20403693.0,150249.0,26177410,0.2,0.0,83.87
2022-02-18,0.0,2696002.0,0.0,5486.0,21967182.0,20414450.0,155058.0,26177410,0.2,0.0,83.92
2022-02-19,0.0,2696002.0,0.0,5486.0,21976357.0,20420498.0,87009.0,26177410,0.2,0.0,83.95
2022-02-20,160429.0,2856431.0,324.0,5810.0,21980295.0,20423361.0,41220.0,26177410,0.2,612.85,83.97
2022-02-21,0.0,2856431.0,0.0,5810.0,21992267.0,20433044.0,140606.0,26177410,0.2,0.0,84.01
2022-02-22,0.0,2856431.0,0.0,5810.0,22004154.0,20441976.0,132063.0,26177410,0.2,0.0,84.06
2022-02-23,0.0,2856431.0,0.0,5810.0,22015487.0,20450588.0,123985.0,26177410,0.2,0.0,84.1
2022-02-24,0.0,2856431.0,0.0,5810.0,22026289.0,20459281.0,123136.0,26177410,0.2,0.0,84.14
2022-02-25,0.0,2856431.0,0.0,5810.0,22036909.0,20468250.0,121620.0,26177410,0.2,0.0,84.18
2022-02-26,0.0,2856431.0,0.0,5810.0,22044111.0,20473343.0,66601.0,26177410,0.2,0.0,84.21
2022-02-27,160402.0,3016833.0,242.0,6052.0,22047151.0,20475638.0,30664.0,26177410,0.2,612.75,84.22
2022-02-28,0.0,3016833.0,0.0,6052.0,22055898.0,20483240.0,102040.0,26177410,0.2,0.0,84.26
2022-03-01,0.0,3016833.0,0.0,6052.0,22063566.0,20490408.0,90001.0,26177410,0.2,0.0,84.28
2022-03-02,0.0,3016833.0,0.0,6052.0,22070693.0,20497591.0,86384.0,26177410,0.2,0.0,84.31
2022-03-03,0.0,3016833.0,0.0,6052.0,22078148.0,20505135.0,85961.0,26177410,0.2,0.0,84.34
2022-03-04,0.0,3016833.0,0.0,6052.0,22085942.0,20513850.0,90681.0,26177410,0.2,0.0,84.37
2022-03-05,0.0,3016833.0,0.0,6052.0,22091094.0,20520964.0,51171.0,26177410,0.2,0.0,84.39
2022-03-06,195717.0,3212550.0,151.0,6203.0,22093332.0,20524493.0,22690.0,26177410,0.19,747.66,84.4
2022-03-07,0.0,3212550.0,0.0,6203.0,22098997.0,20543714.0,77637.0,26177410,0.19,0.0,84.42
2022-03-08,0.0,3212550.0,0.0,6203.0,22105692.0,20568346.0,89302.0,26177410,0.19,0.0,84.45
2022-03-09,0.0,3212550.0,0.0,6203.0,22111780.0,20596172.0,90219.0,26177410,0.19,0.0,84.47
2022-03-10,0.0,3212550.0,0.0,6203.0,22117596.0,20626131.0,92674.0,26177410,0.19,0.0,84.49
2022-03-11,0.0,3212550.0,0.0,6203.0,22124182.0,20661863.0,106393.0,26177410,0.19,0.0,84.52
2022-03-12,0.0,3212550.0,0.0,6203.0,22128293.0,20696352.0,71846.0,26177410,0.19,0.0,84.53
2022-03-13,241848.0,3454398.0,140.0,6343.0,22130630.0,20714246.0,34376.0,26177410,0.18,923.88,84.54
2022-03-14,0.0,3454398.0,0.0,6343.0,22135420.0,20743572.0,73534.0,26177410,0.18,0.0,84.56
2022-03-15,0.0,3454398.0,0.0,6343.0,22141043.0,20780753.0,96012.0,26177410,0.18,0.0,84.58
2022-03-16,0.0,3454398.0,0.0,6343.0,22146677.0,20817597.0,92558.0,26177410,0.18,0.0,84.6
2022-03-17,0.0,3454398.0,0.0,6343.0,22152482.0,20852962.0,91189.0,26177410,0.18,0.0,84.62
2022-03-18,0.0,3454398.0,0.0,6343.0,22158259.0,20893155.0,99204.0,26177410,0.18,0.0,84.65
2022-03-19,0.0,3454398.0,0.0,6343.0,22162034.0,20931268.0,70409.0,26177410,0.18,0.0,84.66
2022-03-20,327240.0,3781638.0,139.0,6482.0,22163996.0,20952845.0,36245.0,26177410,0.17,1250.09,84.67
2022-03-21,0.0,3781638.0,0.0,6482.0,22169145.0,20988310.0,86498.0,26177410,0.17,0.0,84.69
2022-03-22,0.0,3781638.0,0.0,6482.0,22174087.0,21020180.0,82603.0,26177410,0.17,0.0,84.71
